package_id,doc_prdctn_dt,tkcrd_nm,title,src_dept_doc_no,writer,othbc_pd,rspnber_dept_nm,othbc_se,cpyrht,url
210084867677000,20210108,차량부품구매관리,"RNC분진차 흡입구 바퀴(4SET) 구매",서울특별시차량정비센터-218,김보선,5년,서울특별시차량정비센터,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006925
210084867678000,20210108,"항공사진 판독","항공사진 판독 회신(서초동)",공간정보담당관-286,김희원,10년,공간정보담당관,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006924
210084867680000,20210108,기록관리시스템유지보수및운영,"2021년 통합기록관리시스템 유지보수 및 전자기록물 이관용역 지출 품의(공공운영비)",정보공개정책과-539,도선미,30년,정보공개정책과,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867688000,20210108,무단방치및불법자동차단속,"자동차관리법 위반자 입국시 통보 요청 관련 보완 요청",택시물류과-923,최대진,5년,택시물류과,공개,,https://opengov.seoul.go.kr/sanction/
210084867692000,20210108,일반업무관리,"재택근무 해제 및 사무실 근무 수행",도로계획과-359,황원근,3년,도로계획과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006923
210084867693000,20210108,일반업무관리,"공동주택 외부회계감사 결과 미공개 단지 조치결과  제출",공동주택과-421,이지은,3년,공동주택과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006922
210084867720000,20210108,안전점검결과보고,"안전점검 결과 통보(서울제물포터널 민간투자사업(1공구) 건설공사)",안전관리과-193,전용현,5년,안전관리과,공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006921
210084867727000,20210108,소방사범처리및지도,"미 방염 목재블라인드 제조업체 처분(과태료) 조치 보고",예방과-275,김정윤,5년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006920
210084867730000,20210108,처분사전통지관리,처분사전통지서(송파****2단지),예방과-477,간종환,3년,예방과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006919
210084867737000,20210108,복무관리,"2021년 1월 대체휴무일 명령 변경 요청",전시교육과-190,정수민,3년,전시교육과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006918
210084867739000,20210108,교통영향평가사전검토및보완요구,"교통영향평가 보고서 보완요청(용두 1-3지구 주상복합 신축사업)",교통정책과-360,임단비,준영구,교통정책과,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867750000,20210108,옥내누수탐지관리,"옥내누수진단 민원 처리 완료",현장민원과-250,조본석,10년,현장민원과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006917
210084867754000,20210108,행정팀업무,"미지급 초과근무수당 지급액 확인 및 자료제출(최종 정정) 결과(쌍문)",쌍문119안전센터-95,박영국,3년,쌍문119안전센터,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867756000,20210108,소방예방및검사지도업무,"[개화] 신축 건물 소방활동자료조사 결과 보고",개화119안전센터-115,김승수,5년,개화119안전센터,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867761000,20210108,세외수입관리,"진료비 신용카드 매출 입금분('21.1.7.) 세입조치",원무과-298,김유진,5년,원무과,부분공개,"CC BY",https://opengov.seoul.go.kr/sanction/22006916
210084867767000,20210109,소방시설시정보완,"소방시설 완공검사증명서 교부 현황 알림(김영***)(수정알림)",예방과-580,허남영,3년,예방과,부분공개,,https://opengov.seoul.go.kr/sanction/
210084867771000,20210108,"국제교류복합지구 도로개선","참여기술자 변경 검토 보고(국제교류 도로개선 기본 및 실시설계용역(2공구))",도로계획과-395,강전남,영구,도로계획과,부분공개,,https://opengov.seoul.go.kr/sanction/
